member,field_path,dtype,shape,size,missing_or_nonfinite,numeric_min,numeric_max,candidate_role
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#70/LR1865SZ_first20cycle210122_004_1.xlsx,记录表.Temperature(℃),float64,304609,304609,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#70/LR1865SZ_first20cycle210122_004_1.xlsx,记录表.Date_Time,datetime64[ns],304609,304609,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#70/LR1865SZ_first20cycle210122_004_1.xlsx,记录表.Cycle_Index,int64,304609,304609,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_cycles210126_004_2.xlsx,记录表.Data_Point,int64,271231,271231,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_cycles210126_004_2.xlsx,记录表.Test_Time(s),object,271231,271231,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_cycles210126_004_2.xlsx,记录表.Current(A),float64,271231,271231,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_cycles210126_004_2.xlsx,记录表.Capacity(Ah),float64,271231,271231,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_cycles210126_004_2.xlsx,记录表.Voltage(V),float64,271231,271231,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_cycles210126_004_2.xlsx,记录表.Energy(Wh),float64,271231,271231,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_cycles210126_004_2.xlsx,记录表.Temperature(℃),float64,271231,271231,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_cycles210126_004_2.xlsx,记录表.Date_Time,datetime64[ns],271231,271231,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_cycles210126_004_2.xlsx,记录表.Cycle_Index,int64,271231,271231,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_first20cycle210122_004_2.xlsx,记录表.Data_Point,int64,305509,305509,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_first20cycle210122_004_2.xlsx,记录表.Test_Time(s),object,305509,305509,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_first20cycle210122_004_2.xlsx,记录表.Current(A),float64,305509,305509,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_first20cycle210122_004_2.xlsx,记录表.Capacity(Ah),float64,305509,305509,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_first20cycle210122_004_2.xlsx,记录表.Voltage(V),float64,305509,305509,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_first20cycle210122_004_2.xlsx,记录表.Energy(Wh),float64,305509,305509,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_first20cycle210122_004_2.xlsx,记录表.Temperature(℃),float64,305509,305509,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_first20cycle210122_004_2.xlsx,记录表.Date_Time,datetime64[ns],305509,305509,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#71/LR1865SZ_first20cycle210122_004_2.xlsx,记录表.Cycle_Index,int64,305509,305509,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_cycles210126_004_3.xlsx,记录表.Data_Point,int64,269357,269357,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_cycles210126_004_3.xlsx,记录表.Test_Time(s),object,269357,269357,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_cycles210126_004_3.xlsx,记录表.Current(A),float64,269357,269357,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_cycles210126_004_3.xlsx,记录表.Capacity(Ah),float64,269357,269357,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_cycles210126_004_3.xlsx,记录表.Voltage(V),float64,269357,269357,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_cycles210126_004_3.xlsx,记录表.Energy(Wh),float64,269357,269357,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_cycles210126_004_3.xlsx,记录表.Temperature(℃),float64,269357,269357,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_cycles210126_004_3.xlsx,记录表.Date_Time,datetime64[ns],269357,269357,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_cycles210126_004_3.xlsx,记录表.Cycle_Index,int64,269357,269357,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_first20cycle210122_004_3.xlsx,记录表.Data_Point,int64,305682,305682,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_first20cycle210122_004_3.xlsx,记录表.Test_Time(s),object,305682,305682,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_first20cycle210122_004_3.xlsx,记录表.Current(A),float64,305682,305682,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_first20cycle210122_004_3.xlsx,记录表.Capacity(Ah),float64,305682,305682,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_first20cycle210122_004_3.xlsx,记录表.Voltage(V),float64,305682,305682,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_first20cycle210122_004_3.xlsx,记录表.Energy(Wh),float64,305682,305682,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_first20cycle210122_004_3.xlsx,记录表.Temperature(℃),float64,305682,305682,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_first20cycle210122_004_3.xlsx,记录表.Date_Time,datetime64[ns],305682,305682,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#72/LR1865SZ_first20cycle210122_004_3.xlsx,记录表.Cycle_Index,int64,305682,305682,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_cycles210126_004_4.xlsx,记录表.Data_Point,int64,235889,235889,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_cycles210126_004_4.xlsx,记录表.Test_Time(s),object,235889,235889,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_cycles210126_004_4.xlsx,记录表.Current(A),float64,235889,235889,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_cycles210126_004_4.xlsx,记录表.Capacity(Ah),float64,235889,235889,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_cycles210126_004_4.xlsx,记录表.Voltage(V),float64,235889,235889,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_cycles210126_004_4.xlsx,记录表.Energy(Wh),float64,235889,235889,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_cycles210126_004_4.xlsx,记录表.Temperature(℃),float64,235889,235889,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_cycles210126_004_4.xlsx,记录表.Date_Time,datetime64[ns],235889,235889,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_cycles210126_004_4.xlsx,记录表.Cycle_Index,int64,235889,235889,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_first20cycle210122_004_4.xlsx,记录表.Data_Point,int64,309134,309134,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_first20cycle210122_004_4.xlsx,记录表.Test_Time(s),object,309134,309134,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_first20cycle210122_004_4.xlsx,记录表.Current(A),float64,309134,309134,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_first20cycle210122_004_4.xlsx,记录表.Capacity(Ah),float64,309134,309134,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_first20cycle210122_004_4.xlsx,记录表.Voltage(V),float64,309134,309134,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_first20cycle210122_004_4.xlsx,记录表.Energy(Wh),float64,309134,309134,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_first20cycle210122_004_4.xlsx,记录表.Temperature(℃),float64,309134,309134,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_first20cycle210122_004_4.xlsx,记录表.Date_Time,datetime64[ns],309134,309134,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#73/LR1865SZ_first20cycle210122_004_4.xlsx,记录表.Cycle_Index,int64,309134,309134,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_cycles210126_004_5.xlsx,记录表.Data_Point,int64,238457,238457,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_cycles210126_004_5.xlsx,记录表.Test_Time(s),object,238457,238457,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_cycles210126_004_5.xlsx,记录表.Current(A),float64,238457,238457,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_cycles210126_004_5.xlsx,记录表.Capacity(Ah),float64,238457,238457,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_cycles210126_004_5.xlsx,记录表.Voltage(V),float64,238457,238457,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_cycles210126_004_5.xlsx,记录表.Energy(Wh),float64,238457,238457,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_cycles210126_004_5.xlsx,记录表.Temperature(℃),float64,238457,238457,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_cycles210126_004_5.xlsx,记录表.Date_Time,datetime64[ns],238457,238457,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_cycles210126_004_5.xlsx,记录表.Cycle_Index,int64,238457,238457,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_first20cycle210122_004_5.xlsx,记录表.Data_Point,int64,304672,304672,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_first20cycle210122_004_5.xlsx,记录表.Test_Time(s),object,304672,304672,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_first20cycle210122_004_5.xlsx,记录表.Current(A),float64,304672,304672,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_first20cycle210122_004_5.xlsx,记录表.Capacity(Ah),float64,304672,304672,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_first20cycle210122_004_5.xlsx,记录表.Voltage(V),float64,304672,304672,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_first20cycle210122_004_5.xlsx,记录表.Energy(Wh),float64,304672,304672,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_first20cycle210122_004_5.xlsx,记录表.Temperature(℃),float64,304672,304672,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_first20cycle210122_004_5.xlsx,记录表.Date_Time,datetime64[ns],304672,304672,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#74/LR1865SZ_first20cycle210122_004_5.xlsx,记录表.Cycle_Index,int64,304672,304672,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_cycles210126_004_6.xlsx,记录表.Data_Point,int64,231584,231584,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_cycles210126_004_6.xlsx,记录表.Test_Time(s),object,231584,231584,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_cycles210126_004_6.xlsx,记录表.Current(A),float64,231584,231584,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_cycles210126_004_6.xlsx,记录表.Capacity(Ah),float64,231584,231584,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_cycles210126_004_6.xlsx,记录表.Voltage(V),float64,231584,231584,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_cycles210126_004_6.xlsx,记录表.Energy(Wh),float64,231584,231584,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_cycles210126_004_6.xlsx,记录表.Temperature(℃),float64,231584,231584,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_cycles210126_004_6.xlsx,记录表.Date_Time,datetime64[ns],231584,231584,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_cycles210126_004_6.xlsx,记录表.Cycle_Index,int64,231584,231584,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_first20cycle210122_004_6.xlsx,记录表.Data_Point,int64,316807,316807,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_first20cycle210122_004_6.xlsx,记录表.Test_Time(s),object,316807,316807,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_first20cycle210122_004_6.xlsx,记录表.Current(A),float64,316807,316807,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_first20cycle210122_004_6.xlsx,记录表.Capacity(Ah),float64,316807,316807,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_first20cycle210122_004_6.xlsx,记录表.Voltage(V),float64,316807,316807,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_first20cycle210122_004_6.xlsx,记录表.Energy(Wh),float64,316807,316807,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_first20cycle210122_004_6.xlsx,记录表.Temperature(℃),float64,316807,316807,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_first20cycle210122_004_6.xlsx,记录表.Date_Time,datetime64[ns],316807,316807,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#75/LR1865SZ_first20cycle210122_004_6.xlsx,记录表.Cycle_Index,int64,316807,316807,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_cycles210126_005_5.xlsx,记录表.Data_Point,int64,260806,260806,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_cycles210126_005_5.xlsx,记录表.Test_Time(s),object,260806,260806,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_cycles210126_005_5.xlsx,记录表.Current(A),float64,260806,260806,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_cycles210126_005_5.xlsx,记录表.Capacity(Ah),float64,260806,260806,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_cycles210126_005_5.xlsx,记录表.Voltage(V),float64,260806,260806,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_cycles210126_005_5.xlsx,记录表.Energy(Wh),float64,260806,260806,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_cycles210126_005_5.xlsx,记录表.Temperature(℃),float64,260806,260806,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_cycles210126_005_5.xlsx,记录表.Date_Time,datetime64[ns],260806,260806,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_cycles210126_005_5.xlsx,记录表.Cycle_Index,int64,260806,260806,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_first20cycle210122_005_5.xlsx,记录表.Data_Point,int64,308703,308703,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_first20cycle210122_005_5.xlsx,记录表.Test_Time(s),object,308703,308703,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_first20cycle210122_005_5.xlsx,记录表.Current(A),float64,308703,308703,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_first20cycle210122_005_5.xlsx,记录表.Capacity(Ah),float64,308703,308703,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_first20cycle210122_005_5.xlsx,记录表.Voltage(V),float64,308703,308703,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_first20cycle210122_005_5.xlsx,记录表.Energy(Wh),float64,308703,308703,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_first20cycle210122_005_5.xlsx,记录表.Temperature(℃),float64,308703,308703,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_first20cycle210122_005_5.xlsx,记录表.Date_Time,datetime64[ns],308703,308703,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#76/LR1865SZ_first20cycle210122_005_5.xlsx,记录表.Cycle_Index,int64,308703,308703,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_cycles210126_005_6.xlsx,记录表.Data_Point,int64,233237,233237,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_cycles210126_005_6.xlsx,记录表.Test_Time(s),object,233237,233237,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_cycles210126_005_6.xlsx,记录表.Current(A),float64,233237,233237,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_cycles210126_005_6.xlsx,记录表.Capacity(Ah),float64,233237,233237,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_cycles210126_005_6.xlsx,记录表.Voltage(V),float64,233237,233237,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_cycles210126_005_6.xlsx,记录表.Energy(Wh),float64,233237,233237,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_cycles210126_005_6.xlsx,记录表.Temperature(℃),float64,233237,233237,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_cycles210126_005_6.xlsx,记录表.Date_Time,datetime64[ns],233237,233237,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_cycles210126_005_6.xlsx,记录表.Cycle_Index,int64,233237,233237,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_first20cycle210122_005_6.xlsx,记录表.Data_Point,int64,311112,311112,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_first20cycle210122_005_6.xlsx,记录表.Test_Time(s),object,311112,311112,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_first20cycle210122_005_6.xlsx,记录表.Current(A),float64,311112,311112,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_first20cycle210122_005_6.xlsx,记录表.Capacity(Ah),float64,311112,311112,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_first20cycle210122_005_6.xlsx,记录表.Voltage(V),float64,311112,311112,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_first20cycle210122_005_6.xlsx,记录表.Energy(Wh),float64,311112,311112,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_first20cycle210122_005_6.xlsx,记录表.Temperature(℃),float64,311112,311112,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_first20cycle210122_005_6.xlsx,记录表.Date_Time,datetime64[ns],311112,311112,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#77/LR1865SZ_first20cycle210122_005_6.xlsx,记录表.Cycle_Index,int64,311112,311112,0,1.0,21.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#8/LR1865SZ_cycles210109_001_2.xlsx,记录表.Data_Point,int64,197217,197217,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#8/LR1865SZ_cycles210109_001_2.xlsx,记录表.Test_Time(s),object,197217,197217,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#8/LR1865SZ_cycles210109_001_2.xlsx,记录表.Current(A),float64,197217,197217,0,,,current_or_rate_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#8/LR1865SZ_cycles210109_001_2.xlsx,记录表.Capacity(Ah),float64,197217,197217,0,,,capacity_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#8/LR1865SZ_cycles210109_001_2.xlsx,记录表.Voltage(V),float64,197217,197217,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#8/LR1865SZ_cycles210109_001_2.xlsx,记录表.Energy(Wh),float64,197217,197217,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#8/LR1865SZ_cycles210109_001_2.xlsx,记录表.Temperature(℃),float64,197217,197217,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#8/LR1865SZ_cycles210109_001_2.xlsx,记录表.Date_Time,datetime64[ns],197217,197217,,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#8/LR1865SZ_cycles210109_001_2.xlsx,记录表.Cycle_Index,int64,197217,197217,0,1.0,101.0,physical_cycle_candidate
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#8/LR1865SZ_first20cycle210105_001_2.xlsx,记录表.Data_Point,int64,318631,318631,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#8/LR1865SZ_first20cycle210105_001_2.xlsx,记录表.Test_Time(s),object,318631,318631,0,,,other
kw34hhw7xg-3/Cycled with Arbitrary Uses Profiles/#8/LR1865SZ_first20cycle210105_001_2.xlsx,记录表.Current(A),float64,318631,318631,0,,,current_or_rate_candidate
